"42","4017","0","1","3","-3","-3","3","2","1","2","3","1","3","3","3","3","3","3","3","3","3","-2","3","0","3","-2","2022-05-10 15:20:43"
"43","2146","0","-2","1","-3","-3","2","3","2","1","3","2","2","2","3","1","2","2","0","2","2","-2","0","1","1","1","2022-05-10 15:20:43"
"44","2352","0","0","2","-2","-2","2","2","-1","-1","3","-1","2","3","3","1","3","3","0","1","3","3","-1","0","1","-1","2022-05-10 15:20:43"
"45","4023","0","0","0","1","0","0","1","0","0","0","1","0","0","1","1","0","0","1","0","0","1","0","1","1","0","2022-05-10 15:20:43"
"46","4025","0","-2","1","-3","-3","2","3","-1","-1","2","2","1","0","3","2","2","2","0","1","2","-3","2","1","2","2","2022-05-10 15:20:43"
"47","4024","0","-2","3","-1","-3","3","3","3","3","2","2","3","2","2","3","3","3","3","3","3","-3","3","3","2","-1","2022-05-10 15:20:43"
"48","4022","0","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","2022-05-10 15:20:43"
"50","4029","0","0","2","2","2","2","3","1","2","1","1","3","2","3","2","3","3","-1","0","1","0","1","0","0","0","2022-05-10 15:20:43"
"51","4032","0","2","2","2","0","2","2","2","1","2","3","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2022-05-10 15:20:43"
"52","4036","0","3","3","3","1","3","3","3","2","3","-2","3","3","3","3","3","2","0","-1","1","-2","2","1","0","1","2022-05-10 15:20:43"
"54","4038","0","0","3","1","0","3","3","3","3","3","1","-1","3","3","3","1","2","3","3","3","3","2","3","3","3","2022-05-10 15:20:43"
"55","4034","0","0","2","-1","-1","1","1","0","3","1","3","2","3","1","1","1","0","1","2","2","1","1","0","0","-2","2022-05-10 15:20:43"
"56","4037","0","-3","3","-1","3","3","3","2","3","3","1","3","3","3","3","2","2","3","1","3","-2","3","0","0","0","2022-05-10 15:20:43"
"57","4035","0","-1","0","-2","-1","1","2","0","0","2","1","0","0","2","0","0","0","0","2","2","1","1","1","0","2","2022-05-10 15:20:43"
"58","4031","0","2","1","-2","-2","2","3","0","2","0","1","2","2","2","1","1","0","2","1","0","0","-1","1","-1","0","2022-05-10 15:20:43"
"59","4040","0","-3","3","-3","-3","3","3","3","3","3","3","1","1","1","1","1","1","2","3","3","-3","-2","-3","-3","-2","2022-05-10 15:20:43"
"60","4027","0","2","3","1","2","3","1","1","2","2","3","2","1","2","2","2","2","3","3","3","-2","2","2","2","1","2022-05-10 15:20:43"
"62","4042","0","-3","2","1","-3","2","2","0","0","2","0","1","3","2","0","1","3","0","0","0","0","0","-1","0","-1","2022-05-10 15:20:43"
"63","4033","0","3","3","0","-3","3","3","2","2","2","2","2","2","2","2","3","2","0","0","0","0","3","3","0","1","2022-05-10 15:20:43"
"64","4026","0","1","1","-1","-2","3","3","1","3","1","1","1","1","2","2","2","2","3","1","3","-2","3","1","1","1","2022-05-10 15:20:43"
"65","4041","0","1","2","-1","1","2","3","1","2","3","3","3","3","3","3","3","-1","0","2","2","-1","3","3","1","2","2022-05-10 15:20:43"
"66","4028","0","-1","1","1","-2","3","3","3","3","3","2","2","2","2","2","2","2","1","1","3","1","1","1","2","1","2022-05-10 15:20:43"
"67","4047","0","1","3","-1","1","3","2","2","2","3","3","3","3","3","2","1","1","2","2","1","-2","2","2","1","0","2022-05-10 15:20:43"
"68","4043","0","-3","-3","-3","-3","3","3","3","2","3","2","3","3","3","2","2","2","3","3","3","-2","2","-1","1","1","2022-05-10 15:20:43"
"69","4021","0","0","2","-1","-2","1","1","1","0","1","2","3","1","1","0","1","1","1","1","2","0","-1","0","-1","0","2022-05-10 15:20:43"
"70","4052","0","-2","0","0","-2","2","2","3","3","2","2","3","2","2","2","2","2","2","2","2","-1","2","2","2","2","2022-05-10 15:20:43"
"71","4046","0","-2","2","-3","-2","1","2","0","3","3","-1","3","3","3","1","1","2","0","0","3","-2","1","1","1","1","2022-05-10 15:20:43"
"72","4051","0","3","3","2","1","3","1","1","1","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","1","2022-05-10 15:20:43"
"73","4048","0","-2","3","-1","1","3","3","3","1","1","1","1","3","3","3","3","1","1","3","3","-1","-1","3","1","3","2022-05-10 15:20:43"
"74","4045","0","-2","2","-2","2","3","1","2","2","2","2","-1","2","2","2","2","2","2","2","2","-2","2","-2","2","-3","2022-05-10 15:20:43"
"75","4049","0","-2","1","-2","-2","2","2","1","1","2","-1","1","1","2","1","2","1","2","1","2","1","2","1","1","1","2022-05-10 15:20:43"
"77","4054","0","1","3","-3","-3","3","3","1","3","3","3","3","3","3","3","-3","3","3","3","-3","-3","-1","-3","-3","-3","2022-05-10 15:20:43"
"78","3396","0","-2","2","-1","1","2","3","3","0","2","2","2","3","2","2","2","2","-1","2","2","-1","0","1","2","2","2022-05-10 15:20:43"
"79","4063","0","-3","-3","-3","-3","3","3","3","1","0","3","3","0","0","1","1","1","1","1","1","-2","1","1","1","1","2022-05-10 15:20:43"
"80","4066","0","-3","3","-2","-1","3","3","-1","3","3","3","3","3","3","3","3","1","-2","1","1","-2","2","-1","-1","1","2022-05-10 15:20:43"
"81","4065","0","-3","2","-3","-3","3","3","2","2","3","1","3","3","3","3","2","2","3","3","3","0","2","3","2","1","2022-05-10 15:20:43"
"82","4070","0","0","1","0","0","2","2","3","2","1","1","1","1","3","2","3","1","2","1","1","0","1","0","0","0","2022-05-10 15:20:43"
"83","4077","0","3","3","2","1","3","3","2","3","3","3","3","3","3","3","3","2","3","3","3","3","0","-1","1","-1","2022-05-10 15:20:43"
"84","4059","0","2","2","-1","-1","3","3","3","3","3","2","2","3","3","3","3","2","3","3","0","-2","3","1","1","1","2022-05-10 15:20:43"
"85","4081","0","1","1","1","1","3","3","2","2","3","3","3","3","2","2","-1","3","3","3","3","2","3","1","1","1","2022-05-10 15:20:43"
"86","4076","0","1","1","-1","1","1","-1","1","1","3","-1","2","3","2","2","1","1","3","3","2","2","-1","-1","-1","-1","2022-05-10 15:20:43"
"87","4057","0","-3","2","-3","-3","3","3","3","2","1","2","3","3","3","2","2","2","2","3","3","-2","2","2","2","1","2022-05-10 15:20:43"
"88","4069","0","-3","2","2","3","3","2","-1","-1","3","-1","3","3","3","-1","3","-1","3","0","3","-1","-3","3","-3","2","2022-05-10 15:20:43"
"89","4062","0","0","-1","1","-3","3","3","2","1","2","3","2","3","3","3","3","2","1","3","3","-2","1","1","1","3","2022-05-10 15:20:43"
"90","4074","0","-1","2","-1","1","1","3","-2","0","0","2","3","2","2","3","3","3","0","1","1","-1","-1","1","1","-2","2022-05-10 15:20:43"
"91","4080","0","-3","0","-2","0","2","3","3","3","2","2","2","2","3","1","2","3","3","3","3","0","2","2","2","2","2022-05-10 15:20:43"
"92","4061","0","3","0","-1","1","3","3","1","1","1","-1","1","1","2","1","1","3","3","3","3","3","-3","-3","-1","-3","2022-05-10 15:20:43"
"93","4079","0","-1","1","-2","2","2","3","-1","1","3","1","2","1","1","1","1","1","1","2","1","0","1","1","1","1","2022-05-10 15:20:43"
"94","4056","0","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","2022-05-10 15:20:43"
"95","4083","0","0","1","-1","-3","3","3","2","3","2","1","3","1","1","3","-1","-1","3","3","3","3","1","1","1","0","2022-05-10 15:20:43"
"96","4067","0","3","3","-2","-2","3","3","3","3","3","3","3","3","3","-2","3","2","2","2","3","-3","-2","2","2","2","2022-05-10 15:20:43"
"97","4068","0","1","2","-2","-2","3","3","1","3","2","3","3","3","2","2","3","3","3","3","3","-1","3","3","3","3","2022-05-10 15:20:43"
"99","2171","0","2","2","0","0","2","2","0","0","2","0","2","1","1","2","2","0","0","2","1","1","2","1","0","2","2022-05-10 15:20:43"
"100","4060","0","0","-1","1","-3","3","3","2","3","3","2","3","2","3","2","2","-1","-1","-1","2","-2","2","1","2","-1","2022-05-10 15:20:43"
"101","4084","0","1","2","1","1","2","3","1","3","3","1","2","3","3","2","3","1","2","0","3","0","0","0","2","2","2022-05-10 15:20:43"
"102","2549","0","-2","1","-1","-2","2","3","2","2","-1","-1","1","2","1","1","1","1","2","2","3","1","1","-1","1","1","2022-05-10 15:20:43"
"103","4072","0","2","2","0","0","1","3","0","2","3","1","3","3","3","2","2","2","3","2","1","0","0","2","1","1","2022-05-10 15:20:43"
"104","4075","0","1","1","1","1","3","3","3","3","3","3","3","3","3","2","2","3","3","3","3","2","1","0","0","0","2022-05-10 15:20:43"
"105","4058","0","-1","3","-1","-2","3","3","1","2","2","2","1","3","3","2","3","2","3","3","2","-1","1","1","1","1","2022-05-10 15:20:43"
"106","4082","0","1","1","1","1","2","2","2","1","2","1","2","3","0","2","2","2","1","2","2","1","2","2","1","2","2022-05-10 15:20:43"
"107","4073","0","3","3","-2","-3","0","-1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","2022-05-10 15:20:43"
"108","4071","0","-1","1","-2","-2","2","2","2","2","2","-1","2","3","3","2","2","3","3","3","3","-1","3","3","2","2","2022-05-10 15:20:43"
"109","4078","0","-2","1","-2","2","2","2","0","-1","1","0","1","1","1","1","1","1","1","2","2","2","2","2","1","1","2022-05-10 15:20:43"
"110","4086","0","-2","0","0","0","1","1","0","0","1","1","1","2","1","0","1","1","3","3","1","1","0","0","0","0","2022-05-10 15:20:43"
"111","4091","0","2","0","0","-2","2","2","0","0","2","3","3","2","2","2","1","2","0","0","3","0","1","2","0","0","2022-05-10 15:20:43"
"112","4090","0","-2","1","-1","1","2","1","1","0","1","2","1","0","0","1","0","1","2","2","2","1","0","0","0","0","2022-05-10 15:20:43"
"113","4093","0","-3","1","-2","-2","2","2","1","2","0","1","1","2","3","3","3","3","1","2","3","1","2","2","2","0","2022-05-10 15:20:43"
"114","4094","0","1","1","2","1","3","3","3","3","2","2","2","1","1","2","3","1","3","3","2","2","1","0","0","-1","2022-05-10 15:20:43"
"115","4095","0","-1","1","1","0","2","2","1","1","2","3","3","1","3","3","3","3","2","-1","3","-1","2","1","1","2","2022-05-10 15:20:43"
"116","3983","0","2","1","0","-1","1","2","1","1","3","2","2","2","2","1","2","1","0","1","3","1","1","1","1","1","2022-05-10 15:20:43"
"117","3050","0","2","2","2","1","2","2","1","-1","2","1","1","3","3","1","2","2","3","3","3","2","0","2","2","-1","2022-05-10 15:20:43"
"118","3072","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","2022-05-10 15:20:43"
"119","3049","0","-3","2","-2","-2","2","2","0","2","3","2","2","3","2","3","3","2","1","2","3","0","3","2","2","3","2022-05-10 15:20:43"
"120","4098","0","0","2","0","0","2","2","1","2","3","1","2","2","2","0","1","2","1","2","2","1","0","1","1","2","2022-05-10 15:20:43"
"121","4102","0","-3","0","-3","-3","2","2","1","2","3","1","3","3","2","1","3","3","2","1","1","0","1","0","0","0","2022-05-10 15:20:43"
"122","3067","0","3","0","3","0","3","2","1","1","3","-2","3","3","3","2","1","3","1","1","3","3","0","2","1","3","2022-05-10 15:20:43"
"123","4097","0","1","3","0","-1","3","3","2","1","3","1","0","1","2","0","1","2","1","2","3","0","2","2","1","3","2022-05-10 15:20:43"
"124","4101","0","3","3","2","1","1","2","1","0","2","1","1","2","3","3","3","1","0","0","0","-3","2","2","2","2","2022-05-10 15:20:43"
"125","4099","0","3","3","1","-1","2","3","2","1","2","1","2","1","2","3","2","1","-1","1","2","-1","0","0","0","0","2022-05-10 15:20:43"
"127","3065","0","-2","0","-3","-2","2","2","0","0","-1","0","0","3","2","2","3","3","3","3","3","0","3","3","3","3","2022-05-10 15:20:43"
"129","3486","0","-2","0","-1","-2","0","1","0","1","1","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","2022-05-10 15:20:43"
"130","4103","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","2","0","0","0","0","0","0","2022-05-10 15:20:43"
"132","4107","0","-2","-2","-3","-2","2","2","-1","0","3","-1","1","3","2","1","0","2","-1","-1","3","-1","2","1","1","1","2022-05-10 15:20:43"
"133","1242","0","-1","1","-1","-1","3","1","1","1","1","1","3","2","1","1","1","1","1","1","1","1","1","1","1","1","2022-05-10 15:20:43"
"134","4109","0","-3","1","-2","-1","2","2","1","1","2","3","2","3","2","2","2","1","2","1","2","1","-1","1","1","1","2022-05-10 15:20:43"
"135","4104","0","0","0","0","0","2","2","0","2","0","0","0","2","2","0","2","2","0","0","0","0","2","2","2","2","2022-05-10 15:20:43"
"136","4117","0","-3","2","-2","-3","2","3","-1","-1","3","3","3","2","3","2","2","3","3","2","3","1","-1","3","3","1","2022-05-10 15:20:43"
"137","4114","0","-3","0","-3","-3","3","3","2","3","3","2","3","3","3","3","3","3","2","3","3","-3","2","2","0","3","2022-05-10 15:20:43"
"138","4112","0","0","0","-3","0","0","0","1","1","1","3","1","0","3","1","1","3","3","3","3","0","2","2","2","2","2022-05-10 15:20:43"
"139","4113","0","-3","1","-3","-2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","-2","3","3","3","3","2022-05-10 15:20:43"
"140","4106","0","-3","1","-3","-1","0","1","2","2","3","1","3","3","3","2","1","3","-1","2","3","-2","1","1","1","1","2022-05-10 15:20:43"
"142","4110","0","0","0","0","0","-3","-3","-3","3","3","3","3","3","3","3","3","3","3","3","3","3","-3","-3","-3","-3","2022-05-10 15:20:43"
"143","4108","0","0","0","0","0","3","3","3","3","2","2","2","2","3","3","3","3","3","3","3","2","2","0","1","1","2022-05-10 15:20:43"
"144","4120","0","0","2","1","-2","2","3","2","2","3","2","1","3","3","3","3","3","1","-1","2","-2","1","1","1","-1","2022-05-10 15:20:43"
"145","4118","0","-2","-2","1","-1","2","2","1","2","0","1","-1","0","2","-3","1","-2","1","1","1","-2","-3","-1","-3","0","2022-05-10 15:20:43"
"146","4119","0","-3","1","-3","-3","3","3","3","3","3","-3","3","3","1","3","3","3","1","1","3","2","3","3","3","-1","2022-05-10 15:20:43"
"147","4121","0","-3","2","-2","-3","2","2","2","2","2","1","2","3","3","2","2","2","-2","-3","2","-3","3","3","-1","1","2022-05-10 15:20:43"
"148","4105","0","0","-3","-3","1","3","3","3","3","3","-1","3","3","3","2","2","2","-1","2","2","1","-1","-1","1","-1","2022-05-10 15:20:43"
"149","4115","0","1","1","1","-1","2","2","2","2","1","3","2","3","2","2","2","1","2","0","1","-1","0","0","1","0","2022-05-10 15:20:43"
"150","4122","0","-2","1","-3","-1","3","3","3","2","3","3","3","3","3","2","3","3","3","2","1","-3","2","0","0","0","2022-05-10 15:20:43"
"151","4144","0","3","3","3","-1","1","3","2","1","2","3","1","3","2","2","2","1","3","3","3","2","2","3","2","2","2022-05-10 15:20:43"
"152","4128","0","-3","0","-2","0","2","2","2","1","2","0","2","1","2","-1","2","1","2","2","2","-1","1","2","2","2","2022-05-10 15:20:43"
"153","4133","0","-3","-1","-3","-3","1","2","2","2","1","-1","1","0","2","0","1","3","0","1","0","-3","1","2","2","2","2022-05-10 15:20:43"
"154","4138","0","-3","1","-3","-3","3","3","3","3","3","3","3","3","3","3","3","1","3","2","3","-1","2","3","3","3","2022-05-10 15:20:43"
"155","4148","0","2","0","1","0","2","3","1","3","2","2","3","3","2","1","2","2","3","3","3","1","3","3","3","2","2022-05-10 15:20:43"
"156","4143","0","2","1","-1","3","2","2","-1","1","2","2","1","3","3","1","3","2","3","3","2","-1","2","3","-1","2","2022-05-10 15:20:43"
"157","4153","0","-1","0","-1","0","-1","-1","-1","0","-1","0","-1","-1","0","-1","-1","-1","0","0","-1","0","0","0","0","0","2022-05-10 15:20:43"
"158","4131","0","1","3","-2","-1","2","3","1","2","3","-1","-1","3","3","1","2","-1","-1","1","3","-2","2","1","-2","-1","2022-05-10 15:20:43"
"159","4161","0","-2","1","-2","-2","3","3","3","3","2","1","1","2","3","2","2","1","3","3","3","-2","0","1","0","2","2022-05-10 15:20:43"
"160","4127","0","-3","1","-2","-3","2","2","1","1","2","2","3","3","2","2","2","0","1","-1","2","-2","0","0","0","0","2022-05-10 15:20:43"
"161","4129","0","-2","2","-2","-2","1","3","2","3","3","1","0","2","2","2","2","2","3","2","1","2","-1","0","0","0","2022-05-10 15:20:43"
"162","4124","0","-2","0","-2","-1","2","2","1","3","3","2","2","1","3","2","2","3","3","2","2","-1","1","1","2","1","2022-05-10 15:20:43"
"163","4162","0","-3","0","-3","-2","2","3","3","3","1","1","2","2","3","2","3","3","1","0","3","-1","3","3","2","3","2022-05-10 15:20:43"
"164","4140","0","-1","3","-1","-1","2","2","2","3","2","1","2","1","3","3","3","2","2","1","3","-2","1","2","1","2","2022-05-10 15:20:43"
"165","4155","0","-2","-2","-2","1","1","2","1","2","1","1","0","0","0","0","0","1","1","1","3","-1","2","2","2","1","2022-05-10 15:20:43"
"166","4146","0","-3","0","-3","-3","3","3","2","2","-2","-1","1","0","3","2","2","1","1","2","2","-2","0","1","1","1","2022-05-10 15:20:43"
"167","4134","0","-2","2","-1","1","2","1","2","2","2","2","3","3","3","2","3","2","2","3","3","0","1","-2","-1","-2","2022-05-10 15:20:43"
"168","4147","0","-1","0","-1","-1","2","2","1","1","2","0","1","3","2","1","1","1","2","1","2","-1","0","1","0","1","2022-05-10 15:20:43"
"169","4135","0","0","2","-2","-2","3","3","-1","2","2","2","2","3","3","3","3","2","1","2","2","1","2","1","2","1","2022-05-10 15:20:43"
"170","4160","0","2","2","-2","-1","3","3","2","3","3","-1","3","3","3","2","2","3","2","2","2","-1","3","3","3","3","2022-05-10 15:20:43"
"171","4154","0","-1","2","-2","-1","3","3","3","3","2","2","2","2","3","3","2","0","0","0","1","-1","2","2","-1","-3","2022-05-10 15:20:43"
"172","4149","0","3","3","-2","2","3","3","3","2","3","1","2","3","3","3","3","1","3","3","3","1","3","1","0","1","2022-05-10 15:20:43"
"173","4126","0","-3","0","-1","-2","1","1","1","1","1","0","2","1","1","1","1","1","2","2","2","0","1","0","0","0","2022-05-10 15:20:43"
"174","4151","0","-3","3","-3","-3","3","3","3","3","1","1","-1","3","3","2","3","3","3","1","1","-3","3","3","3","3","2022-05-10 15:20:43"
"175","4136","0","-3","0","-3","0","3","0","3","0","3","0","3","3","3","3","3","3","0","3","3","0","0","0","0","0","2022-05-10 15:20:43"
"176","4145","0","-1","0","-3","-2","1","2","-1","2","1","0","1","-2","2","1","2","2","2","2","2","1","1","1","1","2","2022-05-10 15:20:43"
"177","4150","0","-2","1","-1","0","1","1","0","0","2","3","1","2","2","0","1","0","0","2","0","0","0","1","1","0","2022-05-10 15:20:43"
"178","4163","0","-3","0","-1","-2","1","3","1","2","3","1","3","3","2","2","1","1","3","3","2","-2","1","1","1","0","2022-05-10 15:20:43"
"179","4159","0","-3","-3","-3","-3","-3","-3","3","1","3","2","2","1","3","2","2","1","0","1","1","0","-2","-3","-3","-3","2022-05-10 15:20:43"
"180","4125","0","0","0","-3","1","3","2","2","3","2","1","2","3","3","2","2","3","3","3","3","1","3","2","1","2","2022-05-10 15:20:43"
"181","4130","0","-1","1","-2","1","3","3","2","2","3","-1","1","2","3","1","2","1","2","1","3","-1","0","0","1","-1","2022-05-10 15:20:43"
"182","4132","0","-1","2","-3","-3","2","3","2","2","3","3","3","3","2","1","1","1","2","3","3","1","3","2","1","2","2022-05-10 15:20:43"
"183","4165","0","-1","1","-3","-1","1","3","3","2","2","0","2","2","3","2","2","2","1","1","2","-1","2","2","2","2","2022-05-10 15:20:43"
"184","4137","0","1","2","0","1","3","3","3","3","2","1","2","3","3","2","0","1","1","2","3","-1","-2","-1","-1","0","2022-05-10 15:20:43"
"185","4139","0","2","2","1","1","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","2022-05-10 15:20:43"
"186","4123","0","0","3","-2","2","3","3","3","3","0","-2","2","3","2","0","0","2","1","-2","2","-3","-3","-1","2","-2","2022-05-10 15:20:43"
"187","4152","0","-2","3","-1","1","3","3","3","3","1","1","3","3","3","3","3","2","2","1","2","-2","2","1","2","1","2022-05-10 15:20:43"
"188","4157","0","1","3","-2","-1","3","0","1","0","3","2","1","0","2","0","0","0","1","1","3","1","1","1","1","1","2022-05-10 15:20:43"
"189","4164","0","-3","1","-3","1","3","2","2","3","3","3","2","2","2","2","3","3","0","1","1","0","-2","-3","-3","-3","2022-05-10 15:20:43"
"190","4166","0","3","1","-1","1","1","0","1","1","2","1","0","2","1","1","1","1","2","2","3","0","-3","-2","-1","-3","2022-05-10 15:20:43"
"191","4168","0","1","-1","1","-1","3","3","3","2","1","0","3","1","3","3","3","3","3","1","3","-3","3","-1","0","0","2022-05-10 15:20:43"
"192","4169","0","-2","1","-2","-2","3","3","2","1","2","1","0","3","2","1","1","1","2","2","3","-1","0","0","0","0","2022-05-10 15:20:43"
"193","3135","0","1","3","2","1","3","3","3","2","2","1","2","3","0","-2","-2","0","3","3","2","2","0","0","0","-1","2022-05-10 15:20:43"
"194","4176","0","-2","0","-3","-3","2","2","1","2","1","1","3","3","3","2","1","2","3","3","2","-2","3","2","1","2","2022-05-10 15:20:43"
"195","3119","0","0","2","-2","-3","3","2","1","3","3","2","2","3","2","2","2","2","2","1","3","-3","1","1","1","-1","2022-05-10 15:20:43"
"196","4180","0","0","2","-1","-3","2","3","1","1","2","2","2","3","2","2","3","1","-1","1","3","-1","2","2","2","2","2022-05-10 15:20:43"
"197","4174","0","-3","-1","-3","-3","3","3","1","1","3","0","1","3","2","2","2","2","2","2","3","0","2","1","1","1","2022-05-10 15:20:43"
"198","4172","0","-2","1","-1","1","2","2","2","1","3","1","2","3","1","1","1","1","2","2","2","0","2","1","2","1","2022-05-10 15:20:43"
"199","4177","0","0","2","-3","-2","3","3","2","2","3","1","2","3","3","2","1","-1","1","-1","3","-3","2","2","3","3","2022-05-10 15:20:43"
"200","4179","0","1","3","1","1","3","3","3","3","3","1","2","3","2","2","3","2","3","3","3","-1","1","1","1","-1","2022-05-10 15:20:43"
"203","4178","0","-1","-1","-1","1","1","1","1","1","3","1","3","3","-1","-1","-2","1","1","2","1","3","3","-1","3","1","2022-05-10 15:20:43"
"205","4185","0","-1","1","-1","-2","2","2","1","1","3","0","2","1","2","0","1","1","1","0","1","-1","2","2","1","2","2022-05-10 15:20:43"
"206","4181","0","-1","0","2","0","1","0","2","2","2","2","1","3","2","2","0","1","-3","3","3","3","2","1","1","3","2022-05-10 15:20:43"
"207","3113","0","-2","3","-3","-1","2","1","2","3","3","3","0","-3","3","3","3","3","3","3","3","-1","-3","-3","-3","-3","2022-05-10 15:20:43"
"208","4182","0","-3","-3","-3","-3","3","1","-3","1","2","2","2","3","3","1","2","0","2","2","2","2","1","2","2","1","2022-05-10 15:20:43"
