id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,ML,A1,A2,A3,A4,A5,A6,A7,A8,MA
7131,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,10.0,3.3,10.0,0.0,4.27,10.0,10.0,10.0,6.7,3.3,6.3,10.0,0.0,7.04
6101,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
5889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
7216,6.9,8.3,0.0,8.5,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,9.7,0.0,2.96,10.0,10.0,0.0,10.0,10.0,10.0,6.7,10.0,8.34
6406,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
7128,7.5,7.5,0.0,3.1,0.0,4.0,0.0,2.5,0.0,8.0,0.0,10.0,8.3,8.0,6.3,4.35,0.0,3.3,0.0,0.0,3.3,0.0,0.0,6.7,1.66
7118,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,7.5,10.0,5.0,10.0,0.0,8.17,10.0,6.7,10.0,10.0,10.0,10.0,6.7,10.0,9.18
7122,10.0,10.0,10.0,10.0,5.7,10.0,0.0,10.0,3.3,10.0,0.0,10.0,0.0,10.0,0.0,6.60,10.0,0.0,10.0,10.0,10.0,10.0,6.7,10.0,8.34
7135,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
6604,10.0,0.0,0.0,2.3,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
3169,10.0,10.0,10.0,10.0,10.0,7.0,0.0,8.3,0.0,8.0,0.0,9.0,0.0,0.0,0.0,5.49,10.0,8.9,10.0,10.0,0.0,0.0,0.0,0.0,4.86
7221,0.0,10.0,4.5,8.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
7134,10.0,10.0,6.4,10.0,8.6,10.0,2.5,10.0,0.0,10.0,0.0,10.0,0.0,3.0,0.0,6.03,10.0,10.0,10.0,10.0,10.0,10.0,3.3,0.0,7.91
6059,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
7195,9.4,10.0,4.5,10.0,0.0,10.0,2.5,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.76,10.0,10.0,10.0,10.0,10.0,10.0,6.7,0.0,8.34
7116,10.0,10.0,10.0,10.0,10.0,10.0,6.3,10.0,0.0,10.0,7.5,10.0,8.3,10.0,5.0,8.47,6.7,0.0,10.0,10.0,10.0,10.0,6.7,10.0,7.93
7139,10.0,10.0,10.0,10.0,10.0,9.7,0.0,10.0,2.2,9.0,0.0,10.0,0.0,10.0,0.0,6.73,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,8.75
7196,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,6.67,0.0,10.0,10.0,10.0,10.0,10.0,3.3,0.0,6.66
7133,10.0,10.0,0.9,5.4,0.0,7.0,0.0,7.5,0.0,7.0,0.0,9.0,0.0,8.0,0.0,4.32,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.41
6488,10.0,10.0,10.0,10.0,2.9,9.0,0.0,9.2,0.0,9.0,0.0,8.0,0.0,4.0,0.0,5.47,10.0,10.0,10.0,10.0,10.0,10.0,6.7,0.0,8.34
7095,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
6157,10.0,10.0,9.1,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.50
7124,10.0,10.0,2.7,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.51,10.0,10.0,0.0,10.0,10.0,10.0,6.7,0.0,7.09
4317,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,10.0,6.7,3.3,0.0,10.0,10.0,5.00
7136,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,1.3,10.0,0.0,10.0,0.0,6.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,8.75
7137,8.1,10.0,0.0,10.0,0.0,1.0,0.0,1.7,0.0,3.7,0.0,1.0,0.0,0.0,0.0,2.37,10.0,6.7,3.3,3.3,3.3,10.0,0.0,0.0,4.58
